timestamp,open,high,low,close,volume
2025-05-12 05:37:50.517480,29991.31143429612,30025.163684463034,29975.84077236057,29992.706138263427,167
2025-05-12 05:52:50.517480,29993.055476517584,29992.333435976478,29952.32104704573,29993.582713836262,493
2025-05-12 06:07:50.517480,29989.945730488063,29998.13319044044,29976.55117530646,29990.166882649984,166
2025-05-12 06:22:50.517480,29989.047618784938,30017.30980545006,29967.924544946447,29991.5017315273,332
2025-05-12 06:37:50.517480,29989.908842711586,30024.824988437875,29986.307409486126,29988.850127095026,208
2025-05-12 06:52:50.517480,29992.12105405226,30024.30618557311,29990.440585427208,29990.004740158627,245
2025-05-12 07:07:50.517480,29990.6261278269,30002.403317852735,29943.05743164581,29991.13430468081,210
2025-05-12 07:22:50.517480,29989.559138381246,30025.99031984419,29948.582352751204,29990.765424225752,327
2025-05-12 07:37:50.517480,29990.12328894472,30001.74205610807,29955.080891428544,29989.846906985134,210
2025-05-12 07:52:50.517480,29991.03997042204,30007.06498875889,29970.347356630216,29988.72756175089,133
2025-05-12 08:07:50.517480,29990.616811785218,30028.44832521649,29982.459038957048,29991.034634921078,210
2025-05-12 08:22:50.517480,29990.122956451203,30023.075639709183,29982.772142623267,29989.289525256318,363
2025-05-12 08:37:50.517480,29991.339312127293,30033.568432714645,29978.595117281708,29991.776934738766,468
2025-05-12 08:52:50.517480,29989.756255397788,30024.0849843543,29963.743006503977,29991.57093798538,335
2025-05-12 09:07:50.517480,29990.765520955443,30020.588414896592,29956.443188594818,29991.23310494349,182
2025-05-12 09:22:50.517480,29990.752487414687,29996.154670027347,29958.461062800056,29990.957064718605,141
2025-05-12 09:37:50.517480,29990.92982233763,30009.529059642315,29977.146574642047,29990.084055967454,200
2025-05-12 09:52:50.517480,29991.06206890181,30004.011279720296,29943.00789730305,29990.688482238937,105
2025-05-12 10:07:50.517480,29990.76300260503,30001.487128557033,29952.39280055329,29990.24278870858,279
2025-05-12 10:22:50.517480,29990.441426288344,30038.234294402766,29961.866064039572,29988.598040618806,381
2025-05-12 10:37:50.517480,29989.68488340736,30009.49970817066,29959.258784625606,29990.348868452842,419
2025-05-12 10:52:50.517480,29989.830919186064,30034.452263152823,29968.869932272577,29989.319677775595,325
2025-05-12 11:07:50.517480,29988.612818895952,30021.172279560455,29977.228798785534,29988.82247542833,414
