timestamp,open,high,low,close,volume
2025-05-12 08:50:31.445200,29988.030421593507,30030.205159667068,29975.19344968536,29987.432524084365,468
2025-05-12 08:53:31.445200,29988.272716415227,30003.552328566653,29942.619055048002,29987.167758424523,132
2025-05-12 08:56:31.445200,29984.715888139894,29999.53615070322,29968.29555392512,29986.39795670908,120
2025-05-12 08:59:31.445200,29985.263929157434,30006.84441009695,29982.460030293594,29986.372964718557,294
2025-05-12 09:02:31.445200,29986.160323623688,30013.28916745115,29950.572508832312,29987.041699260208,325
2025-05-12 09:05:31.445200,29984.897396164248,29991.9479810292,29966.4486973212,29988.361826521937,139
2025-05-12 09:08:31.445200,29988.565485007515,30030.123434714485,29951.51161840405,29987.82405924051,217
2025-05-12 09:11:31.445200,29987.602411398802,30016.13396195169,29965.54263676196,29989.777553492808,336
2025-05-12 09:14:31.445200,29990.855975920505,30029.633152318165,29965.856483844298,29990.500098390487,130
2025-05-12 09:17:31.445200,29988.2925180549,30001.308274160536,29968.888365361287,29989.81011956997,410
2025-05-12 09:20:31.445200,29992.63194493087,30038.876961844093,29976.088049487018,29991.837280031243,460
2025-05-12 09:23:31.445200,29989.07766703278,30026.30277012575,29943.715861390465,29988.721669448012,394
2025-05-12 09:26:31.445200,29989.00987726971,30005.303212875424,29954.709140756568,29986.28371385817,253
2025-05-12 09:29:31.445200,29987.153055743463,30033.660429960415,29946.79243044527,29985.981231624803,276
2025-05-12 09:32:31.445200,29985.957706427373,30022.30778407298,29942.49521857001,29986.56934532898,255
2025-05-12 09:35:31.445200,29986.334140629147,30030.64398721842,29976.10648582464,29987.107015824313,125
2025-05-12 09:38:31.445200,29988.088940112106,29990.693383557744,29942.42748756633,29987.628152575762,384
2025-05-12 09:41:31.445200,29991.09031304354,29992.975240348936,29947.062908933425,29991.153788099655,453
2025-05-12 09:44:31.445200,29989.60947029762,30026.655299463524,29964.214172679793,29991.199346434947,368
2025-05-12 09:47:31.445200,29990.454484898484,30004.903374298825,29961.273943944205,29989.18004660964,111
2025-05-12 09:50:31.445200,29990.758630927183,30015.661216646335,29984.075386452332,29990.824534190935,442
2025-05-12 09:53:31.445200,29987.26540597921,29996.570924263797,29950.652011052345,29989.936025181705,491
2025-05-12 09:56:31.445200,29989.483433415233,30038.093370174363,29980.534499332298,29988.035957423643,171
2025-05-12 09:59:31.445200,29993.10120277983,30016.272280535635,29964.44292610162,29991.095365447167,124
2025-05-12 10:02:31.445200,29989.539264982202,30031.559851201044,29983.787932015868,29990.065337106433,427
2025-05-12 10:05:31.445200,29988.98006359741,29994.711025537148,29987.36328104404,29991.181521401977,370
2025-05-12 10:08:31.445200,29990.62272431805,30014.80040148214,29960.40325668322,29989.260878060868,225
2025-05-12 10:11:31.445200,29992.159587453392,29995.73823019483,29968.064099693758,29992.275113935415,435
2025-05-12 10:14:31.445200,29993.526425544762,30037.320116076527,29959.36754778518,29994.165865729203,230
2025-05-12 10:17:31.445200,29992.891854587342,30016.074769857652,29954.241551769293,29995.04646412118,115
2025-05-12 10:20:31.445200,29994.51814097563,29997.854920115693,29945.293049570322,29996.25878628362,397
2025-05-12 10:23:31.445200,29992.45909329829,29998.501325025125,29990.472476855495,29994.339001863813,200
2025-05-12 10:26:31.445200,29994.134710778344,30020.220380306844,29961.72014178501,29995.150254962984,437
2025-05-12 10:29:31.445200,29996.259276857498,29998.45073053969,29965.82366554536,29995.33831542612,442
2025-05-12 10:32:31.445200,29994.599618915738,30002.4903572025,29960.769632462292,29991.942540134154,317
2025-05-12 10:35:31.445200,29992.025088835857,30015.35815870261,29966.381331753564,29994.301913776337,346
2025-05-12 10:38:31.445200,29994.473577757915,30019.043523132965,29966.28601220553,29993.80210154779,454
2025-05-12 10:41:31.445200,29990.332499104457,30022.48206507143,29949.888737627312,29993.83554557346,483
2025-05-12 10:44:31.445200,29993.74471844522,30024.487166593688,29970.86095170486,29993.359008580894,187
2025-05-12 10:47:31.445200,29994.565054637853,30013.269989791876,29967.880635878224,29995.83765345061,241
2025-05-12 10:50:31.445200,29993.609516095214,30025.542139488698,29960.057125151405,29994.86187049909,311
2025-05-12 10:53:31.445200,29994.06044744032,30001.578885841078,29989.241903352064,29993.434147903718,148
2025-05-12 10:56:31.445200,29990.93892982503,30004.576338941708,29969.20464922566,29991.765880938463,302
2025-05-12 10:59:31.445200,29990.76857752165,30029.76498819727,29984.72236363223,29990.085296443878,295
2025-05-12 11:02:31.445200,29989.365304453208,29996.892460965293,29982.347501283417,29988.825039528187,228
2025-05-12 11:05:31.445200,29988.95660557404,29999.887727205463,29988.61530063788,29989.998852923232,498
2025-05-12 11:08:31.445200,29985.816510118777,29999.91049136565,29977.276260572868,29987.3532371385,444
2025-05-12 11:11:31.445200,29986.979154664074,30012.114242856216,29977.30701449315,29987.501742752003,242
2025-05-12 11:14:31.445200,29987.08826980766,29987.601445296666,29961.751945132848,29987.024594582537,210
2025-05-12 11:17:31.445200,29987.75155939146,29988.970282886814,29958.94430293618,29985.989242772594,365
2025-05-12 11:20:31.445200,29988.12748768156,30011.211194042906,29946.935727435353,29987.58057929104,175
2025-05-12 11:23:31.445200,29988.779239648757,29995.404383535184,29962.9427898507,29989.139226983894,170
2025-05-12 11:26:31.445200,29986.107984027298,30020.953233406002,29942.405413271248,29986.069859282095,356
2025-05-12 11:29:31.445200,29988.896660485927,30028.896521918225,29969.383253070635,29989.144711463134,278
