timestamp,open,high,low,close,volume
2025-05-12 06:49:31.458421,30000.361416488307,30032.130564249685,29980.236728781427,30000.828776955783,471
2025-05-12 06:54:31.458421,30000.952786631584,30052.19439218951,29961.772319734708,30002.718598754618,240
2025-05-12 06:59:31.458421,30005.726858927963,30031.67081173526,29981.33545918522,30003.1958922523,418
2025-05-12 07:04:31.458421,30005.19032439111,30032.200735078237,29982.398917523915,30004.205498952833,370
2025-05-12 07:09:31.458421,30005.388065850726,30037.376342629457,30003.88244244781,30004.109865644295,313
2025-05-12 07:14:31.458421,30005.485491875766,30041.261997894242,29990.973645758848,30003.5573735863,492
2025-05-12 07:19:31.458421,30005.91867974061,30035.61259199218,30001.06339002192,30004.032676000934,198
2025-05-12 07:24:31.458421,30007.03613188493,30035.66031628283,30003.848394178498,30006.965272851903,351
2025-05-12 07:29:31.458421,30006.233483890242,30036.706782831538,29963.27728816447,30005.642685289444,108
2025-05-12 07:34:31.458421,30007.209464687756,30022.885067058545,29969.42991450804,30006.59065352127,267
2025-05-12 07:39:31.458421,30004.468852293016,30043.325328523028,29962.93434377279,30004.864488250067,339
2025-05-12 07:44:31.458421,30003.003941761264,30034.108881270036,29997.23342573866,30004.03678070241,366
2025-05-12 07:49:31.458421,30004.473840948125,30020.492458902416,29986.766597351492,30003.827679663424,235
2025-05-12 07:54:31.458421,30004.791454393464,30017.205306271127,29959.26287922813,30006.87734502357,194
2025-05-12 07:59:31.458421,30006.804638132435,30010.747162322386,29985.51446856826,30005.743229619628,384
2025-05-12 08:04:31.458421,30007.652688881706,30025.226940971257,29961.557891933717,30008.37455769737,220
2025-05-12 08:09:31.458421,30008.28075556345,30008.60769311225,29959.896885606657,30009.659617736663,303
2025-05-12 08:14:31.458421,30004.245670046574,30015.811676826117,30007.19918009472,30007.330638270014,455
2025-05-12 08:19:31.458421,30007.723071551158,30011.52008642477,29986.85523552821,30007.818239125085,494
2025-05-12 08:24:31.458421,30009.211398369665,30022.168850355974,29979.10542221944,30008.24205553906,440
2025-05-12 08:29:31.458421,30007.99993150957,30024.853529925153,29989.995551597047,30008.35259280352,409
2025-05-12 08:34:31.458421,30007.32440886058,30037.566178495414,29989.20346203069,30009.36377015622,490
2025-05-12 08:39:31.458421,30007.393317852195,30046.76847774444,29990.226742434745,30008.62225892683,158
2025-05-12 08:44:31.458421,30010.347377906553,30040.444605326582,29997.65523820981,30008.137466343953,292
2025-05-12 08:49:31.458421,30008.885559706498,30017.11733531583,30007.831426428398,30008.45909885013,419
2025-05-12 08:54:31.458421,30005.743395408193,30050.961733344706,29969.71440068968,30006.47700873584,387
2025-05-12 08:59:31.458421,30008.918681491567,30043.592530387603,29957.137178724126,30005.786801926304,222
2025-05-12 09:04:31.458421,30004.81535407665,30030.073627166534,30003.268129695323,30004.944922871193,363
2025-05-12 09:09:31.458421,30007.408229164914,30038.905993318283,29963.76907150108,30008.964935918495,465
2025-05-12 09:14:31.458421,30008.49967679026,30034.01910180269,29981.330100538795,30007.487885171922,148
2025-05-12 09:19:31.458421,30008.16910235124,30016.528723602343,30007.142317760256,30009.27887471286,304
2025-05-12 09:24:31.458421,30006.00638823526,30039.02685241819,30003.512793362617,30006.020629355735,300
2025-05-12 09:29:31.458421,30004.729552348268,30054.96492791477,29979.284065712753,30005.215815880132,278
2025-05-12 09:34:31.458421,30007.68726799456,30044.94566254376,30001.201184065776,30006.359063258544,100
2025-05-12 09:39:31.458421,30005.088185952016,30015.301136666232,29991.427204827247,30004.721553057676,464
2025-05-12 09:44:31.458421,30005.906076394273,30011.617167314762,29991.88699607625,30005.523636443504,182
2025-05-12 09:49:31.458421,30004.190850611172,30051.90238872498,29956.855011197502,30006.682117403485,268
2025-05-12 09:54:31.458421,30007.233374428284,30052.978682911304,29983.990487016283,30008.191003761392,435
2025-05-12 09:59:31.458421,30007.783522324462,30045.279963570796,29993.56167737675,30008.518501697636,220
2025-05-12 10:04:31.458421,30006.93677914141,30046.59303456115,29961.654352873204,30007.76195969874,368
2025-05-12 10:09:31.458421,30010.47822850678,30016.4871550254,29961.00703168961,30009.198313350615,467
2025-05-12 10:14:31.458421,30010.1779868331,30050.95899584249,29974.391792122828,30010.5641091642,417
2025-05-12 10:19:31.458421,30012.637875431712,30021.03710249208,30004.579186087263,30012.101837252718,190
2025-05-12 10:24:31.458421,30009.77839266132,30018.449926733378,29966.217721984165,30012.05518313605,379
2025-05-12 10:29:31.458421,30011.40934586689,30030.85143127996,29988.43446877615,30009.49815271945,279
2025-05-12 10:34:31.458421,30012.070963240392,30009.755867863667,29970.43035423544,30011.43627123532,248
2025-05-12 10:39:31.458421,30009.242091872664,30051.301450725176,29972.951123499388,30008.73934368349,294
2025-05-12 10:44:31.458421,30009.519999177068,30018.22369032162,29977.508863766896,30009.915430688496,108
2025-05-12 10:49:31.458421,30010.144018162046,30046.62784885186,29971.31665547568,30008.456865245793,441
2025-05-12 10:54:31.458421,30009.726987898764,30038.731701542212,29968.994647974076,30009.518365661388,298
2025-05-12 10:59:31.458421,30008.683335803016,30047.406334552612,29985.810257369834,30008.66514841966,468
2025-05-12 11:04:31.458421,30008.17942498898,30038.29958996988,29984.06890123368,30007.06542729948,252
2025-05-12 11:09:31.458421,30008.509343794012,30057.161543868842,30004.218857339823,30008.796785842384,492
2025-05-12 11:14:31.458421,30009.066607178327,30027.631659055947,29990.09960126242,30008.76409676654,213
2025-05-12 11:19:31.458421,30007.77328803498,30033.01113690208,29963.853904756932,30007.7491855423,113
2025-05-12 11:24:31.458421,30007.797308910962,30025.571109507924,29997.640575753307,30009.43343741121,372
2025-05-12 11:29:31.458421,30009.96997827985,30046.292201462653,29971.708908427805,30008.129979800993,440
